"ITTER107","Territorio","TIPO_DATO_PIL_SEC2010","Tipo aggregato","VAL","Valutazione","CORREZ","Correzione","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC2","Valle d'Aosta / Vallée d'Aoste","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2018","2018",4725.7,,
"ITC4","Lombardia","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2017","2017",341986.5,,
"ITC4","Lombardia","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2018","2018",346076,,
"ITG1","Sicilia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2017","2017",8501.7,,
"ITG1","Sicilia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2018","2018",8656.2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2017","2017",4235.8,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2018","2018",4329.3,,
"ITE","Centro","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2017","2017",37262.8,,
"ITE","Centro","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2018","2018",37254.2,,
"ITZ","Extra-Regio","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2017","2017",1771.7,,
"ITZ","Extra-Regio","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2018","2018",1770.4,,
"ITC","Nord-ovest","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2017","2017",60969.4,,
"ITC","Nord-ovest","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2018","2018",61321.6,,
"ITE1","Toscana","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2017","2017",102147.4,,
"ITE1","Toscana","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2018","2018",104644.1,,
"ITD1","Provincia Autonoma Bolzano / Bozen","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2017","2017",23981.1,,
"ITD1","Provincia Autonoma Bolzano / Bozen","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2018","2018",24846.1,,
"ITE4","Lazio","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2017","2017",20296.7,,
"ITE4","Lazio","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2018","2018",20548.6,,
"ITFG","Mezzogiorno","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2017","2017",381911,,
"ITFG","Mezzogiorno","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2018","2018",387927.2,,
"ITC3","Liguria","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2017","2017",5081.4,,
"ITC3","Liguria","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2018","2018",5082.2,,
"ITF3","Campania","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2017","2017",10537.3,,
"ITF3","Campania","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2018","2018",10479.9,,
"ITCD","Nord","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2017","2017",102432.6,,
"ITCD","Nord","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2018","2018",103219.9,,
"ITD4","Friuli-Venezia Giulia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2017","2017",3813.4,,
"ITD4","Friuli-Venezia Giulia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2018","2018",3839.8,,
"ITD","Nord-est","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2017","2017",351996.4,,
"ITD","Nord-est","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2018","2018",357489,,
"ITE3","Marche","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2017","2017",37250.7,,
"ITE3","Marche","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2018","2018",38774.1,,
"ITDA","Trentino Alto Adige / Südtirol","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2017","2017",44122.4,,
"ITDA","Trentino Alto Adige / Südtirol","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2018","2018",45410.9,,
"ITDA","Trentino Alto Adige / Südtirol","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2017","2017",38783,,
"ITDA","Trentino Alto Adige / Südtirol","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2018","2018",39370.2,,
"ITCDE","Centro-nord","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2017","2017",140727.1,,
"ITCDE","Centro-nord","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2018","2018",141732.8,,
"ITD2","Provincia Autonoma Trento","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2017","2017",19974.3,,
"ITD2","Provincia Autonoma Trento","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2018","2018",20267.1,,
"ITF4","Puglia","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2017","2017",67084,,
"ITF4","Puglia","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2018","2018",68792.5,,
"ITC1","Piemonte","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2017","2017",134639.2,,
"ITC1","Piemonte","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2018","2018",137471,,
"ITE3","Marche","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2017","2017",3878.6,,
"ITE3","Marche","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2018","2018",3912.2,,
"ITC","Nord-ovest","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2017","2017",512559.4,,
"ITC","Nord-ovest","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2018","2018",520648.8,,
"ITD","Nord-est","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2017","2017",399664.9,,
"ITD","Nord-est","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2018","2018",408803.5,,
"ITG2","Sardegna","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2017","2017",3070,,
"ITG2","Sardegna","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2018","2018",3181.3,,
"ITCD","Nord","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2017","2017",99439.2,,
"ITCD","Nord","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2018","2018",99537.1,,
"ITD2","Provincia Autonoma Trento","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2017","2017",19938.5,,
"ITD2","Provincia Autonoma Trento","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2018","2018",20063.1,,
"ITF5","Basilicata","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2017","2017",11106,,
"ITF5","Basilicata","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2018","2018",11228.4,,
"ITC3","Liguria","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2017","2017",44071.4,,
"ITC3","Liguria","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2018","2018",44793.1,,
"ITG","Isole","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2017","2017",109947.9,,
"ITG","Isole","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2018","2018",111392.9,,
"ITE4","Lazio","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2017","2017",195416.6,,
"ITE4","Lazio","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2018","2018",195910.3,,
"ITE1","Toscana","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2017","2017",114971.1,,
"ITE1","Toscana","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2018","2018",117917.7,,
"ITZ","Extra-Regio","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2017","2017",1282.5,,
"ITZ","Extra-Regio","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2018","2018",1316.1,,
"ITE2","Umbria","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2017","2017",21940.6,,
"ITE2","Umbria","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2018","2018",22144.7,,
"ITC4","Lombardia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2017","2017",385133.1,,
"ITC4","Lombardia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2018","2018",390461,,
"ITCD","Nord","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2017","2017",870425.8,,
"ITCD","Nord","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2018","2018",886876.5,,
"ITF","Sud","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2017","2017",24000.8,,
"ITF","Sud","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2018","2018",23955.7,,
"ITF2","Molise","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2017","2017",6192,,
"ITF2","Molise","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2018","2018",6316.5,,
"ITG1","Sicilia","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2017","2017",79337.5,,
"ITG1","Sicilia","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2018","2018",80047.4,,
"ITD5","Emilia-Romagna","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2017","2017",157045.4,,
"ITD5","Emilia-Romagna","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2018","2018",160632.9,,
"ITG2","Sardegna","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2017","2017",29874.9,,
"ITG2","Sardegna","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2018","2018",30283.2,,
"ITC","Nord-ovest","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2017","2017",505261.2,,
"ITC","Nord-ovest","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2018","2018",509859.2,,
"ITE2","Umbria","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2017","2017",2158.4,,
"ITE2","Umbria","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2018","2018",2186.6,,
"ITF1","Abruzzo","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2017","2017",3013.9,,
"ITF1","Abruzzo","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2018","2018",3031.6,,
"ITD1","Provincia Autonoma Bolzano / Bozen","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2017","2017",21122.7,,
"ITD1","Provincia Autonoma Bolzano / Bozen","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2018","2018",21957.6,,
"ITC4","Lombardia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2017","2017",379055.2,,
"ITC4","Lombardia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2018","2018",381461.9,,
"IT","Italia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2017","2017",172273.1,,
"IT","Italia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2018","2018",172289.6,,
"ITF","Sud","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2017","2017",25291.3,,
"ITF","Sud","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2018","2018",25652.1,,
"ITCDE","Centro-nord","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2017","2017",1206637.7,,
"ITCDE","Centro-nord","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2018","2018",1228808.1,,
"ITC1","Piemonte","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2017","2017",13899.1,,
"ITC1","Piemonte","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2018","2018",14066.7,,
"ITD4","Friuli-Venezia Giulia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2017","2017",37380.6,,
"ITD4","Friuli-Venezia Giulia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M5","Mag-2020","2018","2018",38023.5,,
"ITDA","Trentino Alto Adige / Südtirol","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2017","2017",38989.1,,
"ITDA","Trentino Alto Adige / Südtirol","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M5","Mag-2020","2018","2018",40083.4,,
"ITCDE","Centro-nord","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2017","2017",136702.5,,
"ITCDE","Centro-nord","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M5","Mag-2020","2018","2018",136791.9,,
